字段1,字段2,字段3,字段4,字段5,字段6,字段7,字段8,字段9,字段10,地区
留言对象：河北省石家庄市市长马宇骏,依法取缔住宅楼内违规营运快递驿站,投诉/求助,城建,待回复,2023-08-21 15:57,"新华区北郡二区某住宅被长期租用，改为快递驿站，面向全小区运营快递业务。
一、1号楼一楼住宅房屋不属于商业用房，驿站违规开办前没有得到有利害关系业主同意，现已产生扰民、安全隐患。“住改商”是有条件的，不仅要不违反法律、法规的禁止性规定，还要经利害关系的业主同意。“利害关系业主”不仅包括同幢楼房里的其他业主，也包括其他楼房里受到影响的业主。
二、在住宅楼内开驿站，一天到晚不断装卸货，破坏1号楼安静的生活秩序，影响本楼居民日常休息。此外，运送快件的厢式货车、电动三轮车、电瓶车一天到晚堵在楼门口，给楼内居民带来不便。
三、一楼开设对外经营快递驿站，取送件带来大量的人员流动，单元门口随意进出，尤其是快递员和驿站人员经常敞开单元门、甚至破坏单元门（可向物业公司求证）。增加了楼内的安全隐患，影响居民的人身安全和财产安全。
坚决反对本住宅楼开设快递驿站及相似形式的营运类经营活动，请相关部门取缔此处站点，责令其搬离至合法区域，还邻里一个安静干净舒适的环境。",,,,河北省沧州市新华区
留言对象：河北省石家庄市市长马宇骏,酒店项目拖欠农民工工资,投诉/求助,旅游,待回复,2023-08-21 15:08,自2022年1月份至2023年6月份，我们五十几个农民工在西部长青小三*酒店项目从事木工、瓦工、钢筋工及各种零工，合计拖欠我们工资529534元至今没有支付，以各种理由推脱敷衍至今，我们多次讨要无果，希望政府领导帮助我们要回我们的辛苦钱。谢谢！,,,,河北省石家庄市
留言对象：河北省石家庄市市长马宇骏,夜间噪声施工,投诉/求助,城建,待回复,2023-08-20 23:01,高新区昆仑大街与湘江道交叉口2023.8.20日晚23点噪声施工，请政府部门处理,,,,河北省唐山市高新
留言对象：河北省石家庄市市长马宇骏,解决赞皇县尚品怡景6号楼交房问题,投诉/求助,城建,待回复,2023-08-20 22:27,几百户老百姓在2016年交钱买房到现在7年多一直未交房，买的时候开发商说大产权5证齐全，希望马市长能给解决一下。,,,,河北省石家庄市
留言对象：河北省石家庄市市长马宇骏,私搭乱建无证建筑举报,投诉/求助,城建,待回复,2023-08-20 20:06,"位于长安区 
1、石津西路（北二环-太行大街）南侧  
2、石兆大街（凌透西街）西侧，远洋风景长安售楼部对面，全是废旧厂房，破破烂烂，没有任何手续和产权 
3、石兆大街很多大坑，经常出事故多。请政府重视此情况",,,,河北省石家庄市长安区
留言对象：河北省石家庄市市长马宇骏,拖欠农民工工资,投诉/求助,三农,待回复,2023-08-19 19:00,自2022年9月至2023年6月底在正定新区求实地下管廊永宁路段工作，至今还拖欠本人工资35000左右未结，请领导协助解决此问题。,,,,河北省保定市新区
留言对象：河北省石家庄市市长马宇骏,石家庄动物园东北侧停车场乱收费,投诉/求助,旅游,待回复,2023-08-19 18:43,挂着动物园停车场的牌子圈地收费，场地简陋且不公示停车标准，仅在离场时收费，8.5小时收费27元收费标准明显超过正常标准，严重影响旅游体验，要求整改并退费！,,,,河北省石家庄市
留言对象：河北省石家庄市市长马宇骏,欠薪不给,投诉/求助,企业,已办理,2023-08-18 12:39,本人于2023.8.9-8.17日在河北淘*网络科技有限公司工作期间无早退无违反公司规定在17号上午十点人事把我辞退理由不符合公司要求。公司明明有三天问师傅7天问主管的意见在第三天的时候已经对我不满意但却没有辞退等到第7天的上午十点通知我被辞退了因为到了下午上班就是第八天了过了试用期辞退期间告诉我一天五十天应付我三百五块钱我出门问其他同事被告知试用期工资八十一天但18号上午告诉我工资申请下来给我四十一天了。请领导协助解决此问题。,石家庄市人民政府办公室,2023-08-29 10:21,"网友您好！经市人社局调查核实，您已在长安区劳动仲裁院申请裁决，请耐心等待仲裁裁决结果。
感谢您对我们工作的关注和支持，祝您身体健康！生活愉快！",河北省石家庄市
留言对象：河北省石家庄市市长马宇骏,小区物业多次给业主停水，导致无法正常生活,投诉/求助,城建,待回复,2023-08-17 10:58,领导你好，我是南简良东区业主，小区物业近期多次给业主长时间不规则的停水，导致无法正常生活，希望领导给予关注并及时解决业主正常用水问题。谢谢。,,,,河北省石家庄市
留言对象：河北省石家庄市市长马宇骏,金正缔景城物业占用消防通道及绿化带,投诉/求助,城建,待回复,2023-08-17 10:47,1、石家庄市桥西区金正缔景城物业占用地上与地下消防通道出租车位收取费用。2、原小区绿化地被拆除改为停车位出租。3、小区属于32层高层住宅现在物业公司不维修已经造成多处漏水损坏。请予以更换物业,,,,河北省石家庄市桥西区
留言对象：河北省石家庄市市长马宇骏,拖欠工资,投诉/求助,企业,已办理,2023-08-16 21:12,本人于2023年7月4日至2023年7月底在石家庄新华区未*园从事工作，到期老板拒发拖欠工资，并且删除本人，共计欠款1466元，希望领导能帮助追回,石家庄市人民政府办公室,2023-08-29 10:31,网友您好！经市人社局调查核实，建议您反映的欠薪问题通过司法途径解决。感谢您对我们工作的关注和支持，祝您身体健康！生活愉快！,河北省沧州市新华区
留言对象：河北省石家庄市市长马宇骏,投诉物业强制设置梯控与物业费挂钩,投诉/求助,企业,待回复,2023-08-16 14:31,安联生态城檀悦府小区，河北凤*公司，强制在小区内设置梯控，将梯控与物业费绑定，不交物业费就必须每周去物业升级电梯卡，交了物业费的就可以升级成1年期限的，不想着怎么提高服务，让大家主动乐意交物业费，采取卑劣手段，强制不让业主上电梯回家，物业费按照石家庄最高标准，1.95元每平米，服务差的一塌糊涂，电梯天天坏，坠梯事件时时发生，小区经常停电，被困电梯后，找不到急救人员，四十分钟不到现场营救，望相关部门加以核查，取消梯控，维护业主的正当权益,,,,河北省石家庄市
留言对象：河北省石家庄市市长马宇骏,拖欠员工工资,投诉/求助,教育,已办理,2023-08-15 19:17,您好，市长，我投诉石家庄华*中学拖欠全校教职员工工资，从2023年2月份开始，工资就没有发放过，我于2023年8月初从该校离职，该学校对于发放工资的事儿，一拖再拖，到目前为止，2023年2月至至今的工资都没有发放，拖欠我个人2023年2月至2023年6月工资约一万三千元。恳请领导能为我们基层人民做主，让我们拿到我们劳动的血汗钱，谢谢！,石家庄市人民政府办公室,2023-09-01 16:53,网友您好！经市人社局调查核实，您反映的欠薪问题正在依法依规进行处理，请耐心等候。感谢您对我们工作的关注和支持，祝您身体健康！生活愉快！,河北省石家庄市
留言对象：河北省石家庄市市长马宇骏,龙华新区公共厕所有异味,投诉/求助,城建,待回复,2023-08-15 09:59,龙河新区明珠塔东侧，公共厕所卫生打扫不及时有异味，建议有关部门加强管理。,,,,河北省保定市新区
留言对象：河北省石家庄市市长马宇骏,拖欠工资,投诉/求助,企业,已办理,2023-08-14 22:35,石家庄华*中学从2023年2月份就拖欠员工工资，请领导帮助老百姓解决问题，万分感谢。,石家庄市人民政府办公室,2023-09-01 16:53,网友您好！经市人社局调查核实，您反映的欠薪问题正在依法依规进行处理，请耐心等候。感谢您对我们工作的关注和支持，祝您身体健康！生活愉快！,河北省石家庄市
留言对象：河北省石家庄市市长马宇骏,拖欠工资,投诉/求助,教育,已办理,2023-08-14 16:37,马市长，您好 我是一名职业高中的老师，我想要投诉的问题是学校从2月份到现在一直未发放工资，一直再拖 因为我是班主任 在上班期间真的是起早贪黑的工作 从未请过假 大家都需要生活 这一直半年不发工资 真的周转不过来 请相关部门引起重视 谢谢！,石家庄市人民政府办公室,2023-09-01 16:46,网友您好！经市人社局调查核实，您反映的欠薪问题正在依法依规进行处理，请耐心等候。感谢您对我们工作的关注和支持，祝您身体健康！生活愉快！,河北省石家庄市
留言对象：河北省石家庄市市长马宇骏,车辆占道,投诉/求助,交通,待回复,2023-08-14 13:25,市长你好，我反应的鹿泉区上庄观峰嘉邸占道经营一事，占道经营本不合法合规，影响市容市貌，有照片时间地点人物都有，平台可以查出来，请政府好好查一查，看看上庄这样占道行为多吗，还给老百姓一条畅通的路。,,,,河北省石家庄市鹿泉区
留言对象：河北省石家庄市市长马宇骏,顶层漏雨求助,投诉/求助,城建,已办理,2023-08-13 12:46,"市长好：
本人居住在裕华区金马小区腾达园34-2-60*（楼顶），房屋从2015年到2021年一直存在下雨就渗水情况，找过物业公司、打过市长热线均无果，2018年自行维修后有效果，但2020年老旧小区进行“三供一业”改造，对本小区所有楼顶进行防水处理后，2021年8月到10月初，发现家里大面积出现渗水情况，求助无果后，2022年3月自行维修做防水，2023年现又出现渗漏情况，多次维修且解决不了问题，楼道也出现漏水问题，现整栋楼均出现漏雨情况，向物业及居委会反馈无果。

1、	房屋1994年建成，楼顶为楼板房非混凝土结构，楼板接缝处经常漏雨 ，出水口设计不合理，南侧只有一个出水口，且保温层缺失，冬冷夏特热。
2、个人查资料，请教专业人员针对这种楼板房结构需要如下处理，
（1）楼版面先用防水剂（水泥浆）进行补漏，解释底层漏水
（2）增加保护、保温层后再整体做一次防水
（3）楼顶重新改装为三角顶，解释楼顶度排水，同时也起到保温作用。
请领导协调相关单位尽快进行加固处理，以免出现安全隐患及事故。
以上求助领导尽快解决，谢谢！",石家庄市人民政府办公室,2023-08-29 17:11,"网友您好！经裕华区政府调查核实，金马腾达园小区34号楼属于印钞厂宿舍，由于建设年代较早，楼顶防水层老化严重，2023年8月16日开始国控集团统一对楼顶漏水部分进行维修，预计8月底前完成。属地将密切关注楼顶漏水维修情况，防止遗漏，确保漏雨房屋全部维修。
感谢您对我们工作的关注和支持，祝您身体健康！生活愉快！",河北省石家庄市裕华区
